,poster,commenter,time
1673,163@purdue.edu,77@purdue.edu,2015-04-23 20:02:08
1674,149@purdue.edu,102@purdue.edu,2015-04-23 22:05:22
1675,63@purdue.edu,113@purdue.edu,2015-04-24 10:49:48
1676,163@purdue.edu,34@purdue.edu,2015-04-24 11:00:33
1677,0@purdue.edu,236@purdue.edu,2015-04-24 13:17:36
1678,236@purdue.edu,64@purdue.edu,2015-04-24 13:55:20
1679,236@purdue.edu,111@purdue.edu,2015-04-24 20:30:33
1680,0@purdue.edu,219@purdue.edu,2015-04-24 23:37:15
1681,236@purdue.edu,149@purdue.edu,2015-04-25 10:32:30
1682,219@purdue.edu,102@purdue.edu,2015-04-25 17:20:39
1683,102@purdue.edu,85@purdue.edu,2015-04-26 19:28:46
1684,219@purdue.edu,213@purdue.edu,2015-04-26 20:53:15
1685,219@purdue.edu,213@purdue.edu,2015-04-26 20:55:14
1686,0@purdue.edu,45@purdue.edu,2015-04-24 15:30:14
1687,45@purdue.edu,115@purdue.edu,2015-04-24 17:15:57
1688,45@purdue.edu,195@purdue.edu,2015-04-24 17:31:54
1689,195@purdue.edu,45@purdue.edu,2015-04-24 20:58:34
1690,45@purdue.edu,111@purdue.edu,2015-04-24 21:27:00
1691,0@purdue.edu,219@purdue.edu,2015-04-25 00:20:44
1692,219@purdue.edu,8@purdue.edu,2015-04-25 14:17:41
1693,8@purdue.edu,219@purdue.edu,2015-04-25 17:36:59
1694,0@purdue.edu,52@purdue.edu,2015-04-25 18:22:33
1695,52@purdue.edu,34@purdue.edu,2015-04-25 20:04:51
1696,34@purdue.edu,34@purdue.edu,2015-04-25 20:09:38
1697,111@purdue.edu,169@purdue.edu,2015-04-25 20:20:40
1698,0@purdue.edu,237@purdue.edu,2015-04-25 23:07:12
1699,0@purdue.edu,237@purdue.edu,2015-04-25 23:07:55
1700,52@purdue.edu,108@purdue.edu,2015-04-26 10:38:23
1701,237@purdue.edu,95@purdue.edu,2015-04-26 15:40:17
1702,45@purdue.edu,148@purdue.edu,2015-04-26 17:22:57
1703,0@purdue.edu,95@purdue.edu,2015-04-26 18:43:42
1704,95@purdue.edu,95@purdue.edu,2015-04-26 18:44:26
1705,45@purdue.edu,213@purdue.edu,2015-04-26 21:51:30
1706,45@purdue.edu,213@purdue.edu,2015-04-26 21:52:39
1707,52@purdue.edu,132@purdue.edu,2015-04-27 00:02:41
1708,52@purdue.edu,91@purdue.edu,2015-04-27 02:12:22
1709,95@purdue.edu,11@purdue.edu,2015-04-27 05:32:14
1710,45@purdue.edu,231@purdue.edu,2015-05-01 13:03:28
1711,0@purdue.edu,236@purdue.edu,2015-04-27 15:11:53
1712,236@purdue.edu,122@purdue.edu,2015-04-27 16:34:06
1713,236@purdue.edu,111@purdue.edu,2015-04-27 16:36:09
1714,0@purdue.edu,95@purdue.edu,2015-04-27 17:04:43
1715,111@purdue.edu,34@purdue.edu,2015-04-27 18:54:36
1716,95@purdue.edu,34@purdue.edu,2015-04-27 18:56:06
1717,0@purdue.edu,137@purdue.edu,2015-04-27 18:57:34
1718,34@purdue.edu,34@purdue.edu,2015-04-27 18:59:44
1719,95@purdue.edu,137@purdue.edu,2015-04-27 19:02:17
1720,137@purdue.edu,111@purdue.edu,2015-04-27 19:02:58
1721,137@purdue.edu,34@purdue.edu,2015-04-27 19:03:33
1722,34@purdue.edu,111@purdue.edu,2015-04-27 19:04:23
1723,137@purdue.edu,137@purdue.edu,2015-04-27 19:05:11
1724,34@purdue.edu,95@purdue.edu,2015-04-27 22:05:56
1725,111@purdue.edu,95@purdue.edu,2015-04-27 22:10:27
1726,95@purdue.edu,214@purdue.edu,2015-04-28 11:48:08
1727,95@purdue.edu,35@purdue.edu,2015-04-28 13:50:15
1728,0@purdue.edu,37@purdue.edu,2015-04-28 15:54:32
1729,95@purdue.edu,144@purdue.edu,2015-04-28 21:02:39
1730,144@purdue.edu,52@purdue.edu,2015-04-28 21:45:38
1731,144@purdue.edu,134@purdue.edu,2015-04-28 22:07:39
1732,35@purdue.edu,109@purdue.edu,2015-04-28 23:50:56
1733,236@purdue.edu,172@purdue.edu,2015-04-29 01:20:48
1734,134@purdue.edu,233@purdue.edu,2015-04-29 01:24:41
1735,0@purdue.edu,90@purdue.edu,2015-04-29 01:32:37
1736,137@purdue.edu,163@purdue.edu,2015-04-29 08:10:47
1737,236@purdue.edu,231@purdue.edu,2015-05-01 13:02:00
1738,0@purdue.edu,77@purdue.edu,2015-04-27 18:07:38
1739,77@purdue.edu,195@purdue.edu,2015-04-27 18:20:26
1740,77@purdue.edu,111@purdue.edu,2015-04-27 18:56:40
1741,0@purdue.edu,34@purdue.edu,2015-04-27 19:29:52
1742,34@purdue.edu,83@purdue.edu,2015-04-27 19:41:35
1743,0@purdue.edu,219@purdue.edu,2015-04-27 20:47:05
1744,77@purdue.edu,77@purdue.edu,2015-04-27 21:24:07
1745,0@purdue.edu,95@purdue.edu,2015-04-27 23:43:52
1746,111@purdue.edu,142@purdue.edu,2015-04-28 00:02:17
1747,77@purdue.edu,18@purdue.edu,2015-04-28 00:24:46
1748,18@purdue.edu,18@purdue.edu,2015-04-28 00:25:41
1749,18@purdue.edu,214@purdue.edu,2015-04-28 11:46:28
1750,219@purdue.edu,46@purdue.edu,2015-04-28 20:13:37
1751,34@purdue.edu,63@purdue.edu,2015-04-28 21:50:39
1752,214@purdue.edu,172@purdue.edu,2015-04-29 00:56:55
1753,46@purdue.edu,233@purdue.edu,2015-04-29 01:20:07
1754,0@purdue.edu,20@purdue.edu,2015-04-29 15:17:14
1755,20@purdue.edu,127@purdue.edu,2015-04-29 15:30:11
1756,20@purdue.edu,206@purdue.edu,2015-04-29 15:32:49
1757,206@purdue.edu,206@purdue.edu,2015-04-29 15:35:27
1758,127@purdue.edu,61@purdue.edu,2015-04-29 15:41:30
1759,127@purdue.edu,32@purdue.edu,2015-04-29 16:55:22
1760,127@purdue.edu,125@purdue.edu,2015-04-29 17:03:50
1761,32@purdue.edu,5@purdue.edu,2015-04-29 21:26:12
1762,0@purdue.edu,24@purdue.edu,2015-04-29 21:32:12
1763,24@purdue.edu,24@purdue.edu,2015-04-29 21:44:57
1764,125@purdue.edu,34@purdue.edu,2015-04-29 21:54:11
1765,125@purdue.edu,142@purdue.edu,2015-04-29 22:02:30
1766,20@purdue.edu,111@purdue.edu,2015-04-29 22:29:21
1767,127@purdue.edu,111@purdue.edu,2015-04-29 22:29:41
1768,127@purdue.edu,8@purdue.edu,2015-04-29 22:33:21
1769,24@purdue.edu,76@purdue.edu,2015-04-30 14:54:38
1770,0@purdue.edu,171@purdue.edu,2015-04-30 15:20:40
1771,171@purdue.edu,171@purdue.edu,2015-04-30 15:21:41
1772,0@purdue.edu,171@purdue.edu,2015-04-30 15:22:27
1773,20@purdue.edu,182@purdue.edu,2015-04-30 20:27:52
1774,182@purdue.edu,126@purdue.edu,2015-04-30 22:52:31
1775,76@purdue.edu,233@purdue.edu,2015-04-30 23:39:46
1776,171@purdue.edu,140@purdue.edu,2015-05-01 00:12:09
1777,127@purdue.edu,214@purdue.edu,2015-05-01 01:08:30
1778,8@purdue.edu,109@purdue.edu,2015-05-01 01:48:42
1779,127@purdue.edu,10@purdue.edu,2015-05-01 10:49:03
1780,10@purdue.edu,10@purdue.edu,2015-05-01 10:50:00
1781,171@purdue.edu,181@purdue.edu,2015-05-01 12:57:17
1782,20@purdue.edu,231@purdue.edu,2015-05-01 13:01:07
1783,0@purdue.edu,181@purdue.edu,2015-05-01 13:01:29
1784,8@purdue.edu,44@purdue.edu,2015-05-01 13:39:36
1785,0@purdue.edu,127@purdue.edu,2015-04-29 16:25:29
1786,127@purdue.edu,135@purdue.edu,2015-04-29 16:38:37
1787,127@purdue.edu,125@purdue.edu,2015-04-29 17:18:37
1788,0@purdue.edu,20@purdue.edu,2015-04-29 19:17:10
1789,127@purdue.edu,33@purdue.edu,2015-04-29 19:31:33
1790,127@purdue.edu,202@purdue.edu,2015-04-29 20:22:13
1791,20@purdue.edu,34@purdue.edu,2015-04-29 22:36:50
1792,202@purdue.edu,139@purdue.edu,2015-04-30 13:43:25
1793,34@purdue.edu,24@purdue.edu,2015-04-30 13:49:52
1794,127@purdue.edu,182@purdue.edu,2015-04-30 20:34:37
1795,24@purdue.edu,182@purdue.edu,2015-04-30 20:42:52
1796,24@purdue.edu,182@purdue.edu,2015-04-30 20:45:27
1797,127@purdue.edu,26@purdue.edu,2015-04-30 21:47:52
1798,26@purdue.edu,23@purdue.edu,2015-04-30 23:15:08
1799,24@purdue.edu,233@purdue.edu,2015-04-30 23:51:47
1800,202@purdue.edu,214@purdue.edu,2015-05-01 01:08:09
1801,23@purdue.edu,109@purdue.edu,2015-05-01 02:21:34
1802,20@purdue.edu,35@purdue.edu,2015-05-01 08:11:20
1803,202@purdue.edu,113@purdue.edu,2015-05-01 10:29:36
1804,24@purdue.edu,113@purdue.edu,2015-05-01 10:33:29
1805,127@purdue.edu,231@purdue.edu,2015-05-01 13:00:12
1806,20@purdue.edu,181@purdue.edu,2015-05-01 13:06:59
1807,139@purdue.edu,44@purdue.edu,2015-05-01 13:40:29
1808,34@purdue.edu,44@purdue.edu,2015-05-01 13:41:03
1809,0@purdue.edu,12@purdue.edu,2015-04-19 15:27:21
1810,0@purdue.edu,31@purdue.edu,2015-04-19 15:59:52
1811,31@purdue.edu,12@purdue.edu,2015-04-19 16:14:14
1812,31@purdue.edu,22@purdue.edu,2015-04-21 16:16:50
1813,22@purdue.edu,80@purdue.edu,2015-04-21 17:40:19
1814,31@purdue.edu,80@purdue.edu,2015-04-21 20:35:06
1815,80@purdue.edu,12@purdue.edu,2015-04-21 21:45:34
1816,80@purdue.edu,200@purdue.edu,2015-04-22 16:53:43
1817,80@purdue.edu,200@purdue.edu,2015-04-22 16:55:12
1818,0@purdue.edu,12@purdue.edu,2015-04-19 15:28:27
1819,12@purdue.edu,31@purdue.edu,2015-04-19 16:26:25
1820,12@purdue.edu,80@purdue.edu,2015-04-21 11:37:51
1821,80@purdue.edu,31@purdue.edu,2015-04-22 13:04:43
